Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker
2021-04-08 00:00:00+01:00,970.0705414673411,984.8140144056649,970.0705414673411,981.065673828125,1476964,0.0,0.0,0.0,INRG.L
2021-04-09 00:00:00+01:00,984.5643290842982,986.0636656260509,964.8230646178871,975.3184204101562,1450627,0.0,0.0,0.0,INRG.L
2021-04-12 00:00:00+01:00,982.5651755885074,982.5651755885074,946.3312105680767,949.5797729492188,2667331,0.0,0.0,0.0,INRG.L
2021-04-13 00:00:00+01:00,957.5762166551975,969.82079771368,947.5806402809262,964.5731201171875,1388779,0.0,0.0,0.0,INRG.L
2021-04-14 00:00:00+01:00,977.8171617539764,993.0604142116796,971.3200377556111,973.3191528320312,1832707,0.0,0.0,0.0,INRG.L
2021-04-15 00:00:00+01:00,976.5677310391542,981.0657400357521,958.1009296174932,958.3258056640625,1496569,0.0,0.0,0.0,INRG.L
2021-04-16 00:00:00+01:00,961.3245822767016,981.8155143657813,961.3245822767016,977.3175048828125,3342001,0.0,0.0,0.0,INRG.L
2021-04-19 00:00:00+01:00,979.0666295305083,988.3125369558858,947.58056640625,947.58056640625,1814597,0.0,0.0,0.0,INRG.L
2021-04-20 00:00:00+01:00,953.3280922158643,956.2328125533596,940.5837323985618,942.0830688476562,2118895,0.0,0.0,0.0,INRG.L
2021-04-21 00:00:00+01:00,944.0821565656669,951.8287279932836,936.0856957371594,949.329833984375,1202191,0.0,0.0,0.0,INRG.L
2021-04-22 00:00:00+01:00,960.3250097400414,1007.0543297560152,956.5766685622895,1001.5567626953125,2410832,0.0,0.0,0.0,INRG.L
2021-04-23 00:00:00+01:00,1004.0556181723178,1010.5527426303767,994.0600420829967,1005.05517578125,1715408,0.0,0.0,0.0,INRG.L
2021-04-26 00:00:00+01:00,1002.0564116295751,1012.5517655668424,997.5584027993176,1007.05419921875,703222,0.0,0.0,0.0,INRG.L
2021-04-27 00:00:00+01:00,1016.54998021265,1018.5490952179846,1004.0555114293087,1010.0528564453125,1513615,0.0,0.0,0.0,INRG.L
2021-04-28 00:00:00+01:00,1017.0497591508806,1017.0497591508806,980.066131545394,986.0634765625,1025141,0.0,0.0,0.0,INRG.L
2021-04-29 00:00:00+01:00,986.813176101202,992.5606319255443,961.0745695834953,964.0732421875,1276931,0.0,0.0,0.0,INRG.L
2021-04-30 00:00:00+01:00,965.0727270336286,971.5698505196136,957.5760460882611,960.3248291015625,1209071,0.0,0.0,0.0,INRG.L
2021-05-04 00:00:00+01:00,942.5827458508968,945.5814184251839,898.6022147613534,900.3514404296875,3040335,0.0,0.0,0.0,INRG.L
2021-05-05 00:00:00+01:00,900.3515193365539,919.5930033745541,899.7167904913981,910.5969848632812,2305700,0.0,0.0,0.0,INRG.L
2021-05-06 00:00:00+01:00,903.6001041372494,906.5987770492093,877.6116055669303,884.8583984375,4178468,0.0,0.0,0.0,INRG.L
2021-05-07 00:00:00+01:00,885.6079778760492,912.830912757179,883.8587521861134,908.0980224609375,4184076,0.0,0.0,0.0,INRG.L
2021-05-10 00:00:00+01:00,906.8486006575632,906.8486006575632,871.6141964986444,875.6124267578125,4118207,0.0,0.0,0.0,INRG.L
2021-05-11 00:00:00+01:00,859.369659663984,859.6195490677827,819.6372444599789,857.3705444335938,7401183,0.0,0.0,0.0,INRG.L
2021-05-12 00:00:00+01:00,857.120687112946,869.6151577705692,845.3758846947803,847.375,1148299,0.0,0.0,0.0,INRG.L
2021-05-13 00:00:00+01:00,836.9097257496621,856.9015973710336,821.4160252430993,843.656982421875,3407636,3.0472,0.0,0.0,INRG.L
2021-05-14 00:00:00+01:00,843.9067903184218,872.3952043238409,843.9067903184218,867.8970336914062,1935519,0.0,0.0,0.0,INRG.L
2021-05-17 00:00:00+01:00,870.8958163860052,877.8929707213878,858.4008979299649,861.8994750976562,548087,0.0,0.0,0.0,INRG.L
2021-05-18 00:00:00+01:00,862.6491850370007,878.8925793091342,861.3996931699135,875.893798828125,882243,0.0,0.0,0.0,INRG.L
2021-05-19 00:00:00+01:00,870.1460959029524,879.8921320144444,858.1509745349623,875.6438598632812,625112,0.0,0.0,0.0,INRG.L
2021-05-20 00:00:00+01:00,885.1400270743535,905.881591796875,881.8913482623923,905.881591796875,978790,0.0,0.0,0.0,INRG.L
2021-05-21 00:00:00+01:00,907.6308795297022,912.878745297908,903.3826072411546,908.1306762695312,752862,0.0,0.0,0.0,INRG.L
2021-05-24 00:00:00+01:00,918.1266110661139,918.1266110661139,904.881997460642,908.1306762695312,650107,0.0,0.0,0.0,INRG.L
2021-05-25 00:00:00+01:00,910.1299240619952,916.3773837274399,906.4014596569692,908.8804321289062,839464,0.0,0.0,0.0,INRG.L
2021-05-26 00:00:00+01:00,910.6297781522703,918.6265270273725,908.6305909334948,916.37744140625,553638,0.0,0.0,0.0,INRG.L
2021-05-27 00:00:00+01:00,921.6251246419716,924.6239048739955,911.5292555982943,913.3784790039062,1108678,0.0,0.0,0.0,INRG.L
2021-05-28 00:00:00+01:00,915.627642572298,929.6219515199095,913.6284555797821,921.3753051757812,537348,0.0,0.0,0.0,INRG.L
2021-06-01 00:00:00+01:00,922.3750030625768,933.6204311681893,913.3786605780867,916.37744140625,967020,0.0,0.0,0.0,INRG.L
2021-06-02 00:00:00+01:00,919.126269748023,924.6240342761514,899.8840938995734,900.6337890625,1022448,0.0,0.0,0.0,INRG.L
2021-06-03 00:00:00+01:00,901.63328239409,908.8803348301843,886.3894824423052,895.8856201171875,647448,0.0,0.0,0.0,INRG.L
2021-06-04 00:00:00+01:00,897.3850899653459,902.3830576064785,887.8889514471941,900.1339721679688,552584,0.0,0.0,0.0,INRG.L
2021-06-07 00:00:00+01:00,900.6337702249086,901.1335669897393,886.1396640448186,897.1351928710938,711632,0.0,0.0,0.0,INRG.L
2021-06-08 00:00:00+01:00,900.6338919192983,912.3791174798441,895.9008305593,898.6347045898438,809997,0.0,0.0,0.0,INRG.L
2021-06-09 00:00:00+01:00,900.633785038204,912.3790092049064,900.633785038204,909.630126953125,962932,0.0,0.0,0.0,INRG.L
2021-06-10 00:00:00+01:00,909.8799476464545,911.8791345679517,892.3870620833532,899.3842163085938,600326,0.0,0.0,0.0,INRG.L
2021-06-11 00:00:00+01:00,909.3801062953299,912.378886530434,904.6320375897484,910.3796997070312,516048,0.0,0.0,0.0,INRG.L
2021-06-14 00:00:00+01:00,910.6296937535886,929.8718689509064,910.6296937535886,924.8739013671875,1016795,0.0,0.0,0.0,INRG.L
2021-06-15 00:00:00+01:00,929.6218932302374,931.371181739004,911.379313067386,911.6292114257812,858067,0.0,0.0,0.0,INRG.L
2021-06-16 00:00:00+01:00,914.6281069213571,931.6211974324642,907.8808503948881,927.3729248046875,348979,0.0,0.0,0.0,INRG.L
2021-06-17 00:00:00+01:00,929.3721088309412,936.8690605020702,913.378611932533,934.1201782226562,1054453,0.0,0.0,0.0,INRG.L
2021-06-18 00:00:00+01:00,944.6158714120058,946.3651600627688,926.8730865256957,929.3720703125,1243444,0.0,0.0,0.0,INRG.L
2021-06-21 00:00:00+01:00,929.8718689509064,934.8498251409796,917.8767467499811,924.8739013671875,968912,0.0,0.0,0.0,INRG.L
2021-06-22 00:00:00+01:00,928.6224513926405,940.1177777554127,926.9181272272615,939.6179809570312,2710013,0.0,0.0,0.0,INRG.L
2021-06-23 00:00:00+01:00,940.8672510905734,943.1163361529414,927.1228423761029,931.1212158203125,590179,0.0,0.0,0.0,INRG.L
2021-06-24 00:00:00+01:00,941.6170436222004,951.3630799017295,934.8697877363726,945.6154174804688,765827,0.0,0.0,0.0,INRG.L
2021-06-25 00:00:00+01:00,945.6153952537933,955.1115329439741,943.1164116511142,951.1131591796875,478615,0.0,0.0,0.0,INRG.L
2021-06-28 00:00:00+01:00,953.3621986243426,971.1049813510341,943.3662646938121,968.106201171875,692063,0.0,0.0,0.0,INRG.L
2021-06-29 00:00:00+01:00,979.8515795589399,997.8442634988132,974.5287316913242,987.0986328125,1255752,0.0,0.0,0.0,INRG.L
2021-06-30 00:00:00+01:00,988.8479295006673,988.8479295006673,965.6073792243059,969.8556518554688,1012208,0.0,0.0,0.0,INRG.L
2021-07-01 00:00:00+01:00,977.6024389247385,982.1006096559873,969.605690958074,973.6040649414062,1524486,0.0,0.0,0.0,INRG.L
2021-07-02 00:00:00+01:00,979.6015861407095,982.1005697788236,970.3553466796875,970.3553466796875,489532,0.0,0.0,0.0,INRG.L
2021-07-05 00:00:00+01:00,974.35372050067,974.35372050067,965.6072777672708,970.3553466796875,298638,0.0,0.0,0.0,INRG.L
2021-07-06 00:00:00+01:00,968.6061156353741,979.6016442958376,962.1087577905548,978.60205078125,401802,0.0,0.0,0.0,INRG.L
2021-07-07 00:00:00+01:00,979.6016433618631,995.5951395800159,978.6020498482285,980.8511352539062,780612,0.0,0.0,0.0,INRG.L
2021-07-08 00:00:00+01:00,974.3538270868468,977.102709389477,947.8645976251371,960.8593139648438,800326,0.0,0.0,0.0,INRG.L
2021-07-09 00:00:00+01:00,966.6069167784291,971.354985914621,948.8641321116069,957.8604736328125,766413,0.0,0.0,0.0,INRG.L
2021-07-12 00:00:00+01:00,959.3598599867388,971.3549819662552,952.8625022478341,967.6065063476562,967256,0.0,0.0,0.0,INRG.L
2021-07-13 00:00:00+01:00,969.6056734316412,971.6048603871703,959.619744350428,966.3569946289062,536817,0.0,0.0,0.0,INRG.L
2021-07-14 00:00:00+01:00,958.6101535373264,958.6101535373264,942.6166577535963,944.6158447265625,912064,0.0,0.0,0.0,INRG.L
2021-07-15 00:00:00+01:00,936.6191069046527,940.6174808935732,916.5352943696977,919.126220703125,896686,0.0,0.0,0.0,INRG.L
2021-07-16 00:00:00+01:00,918.6264418875388,928.1225802966048,918.6264418875388,924.8739013671875,830903,0.0,0.0,0.0,INRG.L
2021-07-19 00:00:00+01:00,920.6256121496522,920.8755105242856,894.6361811877728,916.12744140625,976672,0.0,0.0,0.0,INRG.L
2021-07-20 00:00:00+01:00,922.6248162673446,928.6223773698409,914.6280681306829,924.1242065429688,528606,0.0,0.0,0.0,INRG.L
2021-07-21 00:00:00+01:00,933.8702526463765,951.8629361332748,930.8714720652267,950.1136474609375,537864,0.0,0.0,0.0,INRG.L
2021-07-22 00:00:00+01:00,953.8620208996955,963.1082600333839,948.1143587355108,950.6133422851562,884295,0.0,0.0,0.0,INRG.L
2021-07-23 00:00:00+01:00,950.6134705078125,957.3607270019531,931.8091048430442,937.1189575195312,397268,0.0,0.0,0.0,INRG.L
2021-07-26 00:00:00+01:00,936.6191652298487,936.6191652298487,927.1230264148182,927.3729248046875,518216,0.0,0.0,0.0,INRG.L
2021-07-27 00:00:00+01:00,922.1250684563043,926.8731379144804,905.3818761564202,906.3814697265625,595628,0.0,0.0,0.0,INRG.L
2021-07-28 00:00:00+01:00,915.8775184072297,929.1221319067067,910.1298559451925,927.6227416992188,392633,0.0,0.0,0.0,INRG.L
2021-07-29 00:00:00+01:00,942.6166818686548,942.6166818686548,930.8714581019988,935.36962890625,441372,0.0,0.0,0.0,INRG.L
2021-07-30 00:00:00+01:00,930.3716820152918,941.117312508619,924.3741208097136,934.3700561523438,362961,0.0,0.0,0.0,INRG.L
2021-08-02 00:00:00+01:00,943.8662321136231,948.6143015894397,936.6191787031664,942.116943359375,243935,0.0,0.0,0.0,INRG.L
2021-08-03 00:00:00+01:00,946.1152730332724,957.6105985904649,940.3676102546762,950.8633422851562,495972,0.0,0.0,0.0,INRG.L
2021-08-04 00:00:00+01:00,954.6117561878855,957.8604349393102,949.8636872434954,952.3626708984375,2207679,0.0,0.0,0.0,INRG.L
2021-08-05 00:00:00+01:00,956.3611076523808,956.3611076523808,943.3663917919356,948.6142578125,181398,0.0,0.0,0.0,INRG.L
2021-08-06 00:00:00+01:00,950.6134256058042,954.6117996356919,945.6154580684445,945.8653564453125,337474,0.0,0.0,0.0,INRG.L
2021-08-09 00:00:00+01:00,943.866164599826,959.1099655107578,937.6187052100998,957.8604736328125,1146940,0.0,0.0,0.0,INRG.L
2021-08-10 00:00:00+01:00,964.357808525912,969.6056742888154,955.8612639574018,964.10791015625,336231,0.0,0.0,0.0,INRG.L
2021-08-11 00:00:00+01:00,959.6097866174921,963.85805911033,946.615070757047,948.6142578125,397870,0.0,0.0,0.0,INRG.L
2021-08-12 00:00:00+01:00,945.1156226773228,953.8620655101378,937.8685700444189,940.3675537109375,428934,0.0,0.0,0.0,INRG.L
2021-08-13 00:00:00+01:00,948.1145048025116,952.6126758848641,939.3680610312707,942.116943359375,309836,0.0,0.0,0.0,INRG.L
2021-08-16 00:00:00+01:00,933.3705049450765,934.1202001297713,924.3741627287385,930.8715209960938,355981,0.0,0.0,0.0,INRG.L
2021-08-17 00:00:00+01:00,927.3728673569037,927.3728673569037,916.1274405094069,918.3765258789062,422480,0.0,0.0,0.0,INRG.L
2021-08-18 00:00:00+01:00,925.6236127275424,938.6183286729615,921.8751369740562,934.3700561523438,410308,0.0,0.0,0.0,INRG.L
2021-08-19 00:00:00+01:00,925.8734896238933,941.8669858009322,920.6256236908024,937.6187133789062,491444,0.0,0.0,0.0,INRG.L
2021-08-20 00:00:00+01:00,942.8665132908462,952.3626509810271,934.3699690417371,951.1131591796875,238010,0.0,0.0,0.0,INRG.L
2021-08-23 00:00:00+01:00,954.611838210246,959.6098059495666,946.8649882142989,951.3631591796875,2013718,0.0,0.0,0.0,INRG.L
2021-08-24 00:00:00+01:00,956.8608783255364,967.606508455596,956.3610815753011,962.358642578125,669765,0.0,0.0,0.0,INRG.L
2021-08-25 00:00:00+01:00,968.6060390004079,971.1050225891603,960.6092915164004,966.8567504882812,378270,0.0,0.0,0.0,INRG.L
2021-08-26 00:00:00+01:00,962.1088059205848,966.8568753524006,956.3641324312968,960.8593139648438,170831,0.0,0.0,0.0,INRG.L
2021-08-27 00:00:00+01:00,961.6089883330086,963.8580738046813,949.6138658174201,961.85888671875,186709,0.0,0.0,0.0,INRG.L
2021-08-31 00:00:00+01:00,976.1032550929748,982.6006141898558,963.8582321796221,969.6058959960938,528238,0.0,0.0,0.0,INRG.L
2021-09-01 00:00:00+01:00,973.1043071161749,982.6004457064201,970.3554248926829,977.6024780273438,327450,0.0,0.0,0.0,INRG.L
2021-09-02 00:00:00+01:00,982.1006443793567,989.3476974803749,978.3521686374507,988.0982055664062,339144,0.0,0.0,0.0,INRG.L
2021-09-03 00:00:00+01:00,987.3484956124781,988.5979875077104,973.134305097283,974.8535766601562,435289,0.0,0.0,0.0,INRG.L
2021-09-06 00:00:00+01:00,975.6033117163511,981.80580682097,973.104327823635,976.6029052734375,366171,0.0,0.0,0.0,INRG.L
2021-09-07 00:00:00+01:00,974.6037624090656,976.852848014625,967.3567087911521,969.3558959960938,247911,0.0,0.0,0.0,INRG.L
2021-09-08 00:00:00+01:00,969.605739039438,971.604926130241,954.8617342447661,956.6110229492188,544848,0.0,0.0,0.0,INRG.L
2021-09-09 00:00:00+01:00,952.8625296603248,953.6122248056122,944.615883062163,950.1136474609375,325835,0.0,0.0,0.0,INRG.L
2021-09-10 00:00:00+01:00,952.3626741967612,955.3614545930774,940.8673493442157,943.3663330078125,376871,0.0,0.0,0.0,INRG.L
2021-09-13 00:00:00+01:00,937.8686289854132,948.3643610444027,936.8690354559857,944.8657836914062,20529,0.0,0.0,0.0,INRG.L
2021-09-14 00:00:00+01:00,952.1126911047248,953.1122844812127,941.1171639633578,952.6124877929688,383886,0.0,0.0,0.0,INRG.L
2021-09-15 00:00:00+01:00,948.6142660139453,951.0133149053694,926.6232082138329,929.8718872070312,797704,0.0,0.0,0.0,INRG.L
2021-09-16 00:00:00+01:00,928.122538435048,935.3695911045731,922.1249776050962,927.6227416992188,876712,0.0,0.0,0.0,INRG.L
2021-09-17 00:00:00+01:00,929.6218476594139,935.3695096207489,923.2374207960487,925.6234741210938,448531,0.0,0.0,0.0,INRG.L
2021-09-20 00:00:00+01:00,925.1237822887945,928.6223595313777,912.6288635652829,917.6268310546875,618723,0.0,0.0,0.0,INRG.L
