,Date,Ticker,value
188,2023-10-03,2B76.DE,10.279999732971191
189,2023-10-04,2B76.DE,10.220000267028809
190,2023-10-05,2B76.DE,10.220000267028809
191,2023-10-06,2B76.DE,10.331999778747559
192,2023-10-09,2B76.DE,10.355999946594238
193,2023-10-10,2B76.DE,10.498000144958496
194,2023-10-11,2B76.DE,10.484000205993652
195,2023-10-12,2B76.DE,10.600000381469727
196,2023-10-13,2B76.DE,10.411999702453613
197,2023-10-16,2B76.DE,10.4399995803833
198,2023-10-17,2B76.DE,10.430000305175781
199,2023-10-18,2B76.DE,10.244000434875488
200,2023-10-19,2B76.DE,10.168000221252441
201,2023-10-20,2B76.DE,9.890999794006348
202,2023-10-23,2B76.DE,9.842000007629395
203,2023-10-24,2B76.DE,9.899999618530273
204,2023-10-25,2B76.DE,9.814000129699707
205,2023-10-26,2B76.DE,9.682999610900879
206,2023-10-27,2B76.DE,9.661999702453613
207,2023-10-30,2B76.DE,9.630999565124512
208,2023-10-31,2B76.DE,9.72599983215332
209,2023-11-01,2B76.DE,9.77400016784668
210,2023-11-02,2B76.DE,9.942999839782715
211,2023-11-03,2B76.DE,10.104000091552734
212,2023-11-06,2B76.DE,10.064000129699707
213,2023-11-07,2B76.DE,10.222000122070312
214,2023-11-08,2B76.DE,10.227999687194824
215,2023-11-09,2B76.DE,10.34000015258789
216,2023-11-10,2B76.DE,10.284000396728516
217,2023-11-13,2B76.DE,10.355999946594238
218,2023-11-14,2B76.DE,10.538000106811523
219,2023-11-15,2B76.DE,10.663999557495117
220,2023-11-16,2B76.DE,10.553999900817871
221,2023-11-17,2B76.DE,10.633999824523926
222,2023-11-20,2B76.DE,10.710000038146973
223,2023-11-21,2B76.DE,10.673999786376953
224,2023-11-22,2B76.DE,10.79800033569336
225,2023-11-23,2B76.DE,10.76200008392334
226,2023-11-24,2B76.DE,10.732000350952148
227,2023-11-27,2B76.DE,10.71399974822998
228,2023-11-28,2B76.DE,10.727999687194824
229,2023-11-29,2B76.DE,10.857999801635742
230,2023-11-30,2B76.DE,10.902000427246094
231,2023-12-01,2B76.DE,11.104000091552734
232,2023-12-04,2B76.DE,11.104000091552734
233,2023-12-05,2B76.DE,11.104000091552734
234,2023-12-06,2B76.DE,11.104000091552734
235,2023-12-07,2B76.DE,11.154000282287598
236,2023-12-08,2B76.DE,11.305999755859375
237,2023-12-11,2B76.DE,11.399999618530273
238,2023-12-12,2B76.DE,11.407999992370605
239,2023-12-13,2B76.DE,11.416000366210938
240,2023-12-14,2B76.DE,11.541999816894531
241,2023-12-15,2B76.DE,11.71399974822998
242,2023-12-18,2B76.DE,11.609999656677246
243,2023-12-19,2B76.DE,11.685999870300293
244,2023-12-20,2B76.DE,11.72599983215332
245,2023-12-21,2B76.DE,11.645999908447266
246,2023-12-22,2B76.DE,11.73799991607666
247,2023-12-27,2B76.DE,11.8100004196167
248,2023-12-28,2B76.DE,11.845999717712402
249,2023-12-29,2B76.DE,11.878000259399414
250,2024-01-02,2B76.DE,11.694000244140625
251,2024-01-03,2B76.DE,11.48799991607666
252,2024-01-04,2B76.DE,11.407999992370605
253,2024-01-05,2B76.DE,11.37600040435791
254,2024-01-08,2B76.DE,11.501999855041504
255,2024-01-09,2B76.DE,11.583999633789062
256,2024-01-10,2B76.DE,11.612000465393066
257,2024-01-11,2B76.DE,11.581999778747559
258,2024-01-12,2B76.DE,11.727999687194824
259,2024-01-15,2B76.DE,11.718000411987305
260,2024-01-16,2B76.DE,11.73799991607666
261,2024-01-17,2B76.DE,11.586000442504883
262,2024-01-18,2B76.DE,11.788000106811523
263,2024-01-19,2B76.DE,11.791999816894531
264,2024-01-22,2B76.DE,12.079999923706055
265,2024-01-23,2B76.DE,12.074000358581543
266,2024-01-24,2B76.DE,12.140000343322754
267,2024-01-25,2B76.DE,12.197999954223633
268,2024-01-26,2B76.DE,12.088000297546387
269,2024-01-29,2B76.DE,12.097999572753906
270,2024-01-30,2B76.DE,12.145999908447266
271,2024-01-31,2B76.DE,11.979999542236328
272,2024-02-01,2B76.DE,11.902000427246094
273,2024-02-02,2B76.DE,12.067999839782715
274,2024-02-05,2B76.DE,12.050000190734863
275,2024-02-06,2B76.DE,12.064000129699707
276,2024-02-07,2B76.DE,12.130000114440918
277,2024-02-08,2B76.DE,12.270000457763672
278,2024-02-09,2B76.DE,12.37600040435791
279,2024-02-12,2B76.DE,12.494000434875488
280,2024-02-13,2B76.DE,12.265999794006348
281,2024-02-14,2B76.DE,12.333999633789062
282,2024-02-15,2B76.DE,12.48799991607666
283,2024-02-16,2B76.DE,12.484000205993652
284,2024-02-19,2B76.DE,12.432000160217285
285,2024-02-20,2B76.DE,12.229999542236328
286,2024-02-21,2B76.DE,12.152000427246094
287,2024-02-22,2B76.DE,12.472000122070312
288,2024-02-23,2B76.DE,12.472000122070312
289,2024-02-26,2B76.DE,12.503999710083008
290,2024-02-27,2B76.DE,12.539999961853027
291,2024-02-28,2B76.DE,12.496000289916992
292,2024-02-29,2B76.DE,12.550000190734863
293,2024-03-01,2B76.DE,12.71399974822998
294,2024-03-04,2B76.DE,12.789999961853027
295,2024-03-05,2B76.DE,12.538000106811523
296,2024-03-06,2B76.DE,12.663999557495117
297,2024-03-07,2B76.DE,12.72599983215332
298,2024-03-08,2B76.DE,12.654000282287598
299,2024-03-11,2B76.DE,12.539999961853027
300,2024-03-12,2B76.DE,12.593999862670898
301,2024-03-13,2B76.DE,12.531999588012695
302,2024-03-14,2B76.DE,12.477999687194824
303,2024-03-15,2B76.DE,12.407999992370605
304,2024-03-18,2B76.DE,12.486000061035156
305,2024-03-19,2B76.DE,12.387999534606934
306,2024-03-20,2B76.DE,12.420000076293945
307,2024-03-21,2B76.DE,12.763999938964844
308,2024-03-22,2B76.DE,12.656000137329102
309,2024-03-25,2B76.DE,12.645999908447266
310,2024-03-26,2B76.DE,12.684000015258789
311,2024-03-27,2B76.DE,12.663999557495117
312,2024-03-28,2B76.DE,12.722000122070312
313,2024-04-02,2B76.DE,12.496000289916992
314,2024-04-03,2B76.DE,12.531999588012695
315,2024-04-04,2B76.DE,12.552000045776367
316,2024-04-05,2B76.DE,12.369999885559082
317,2024-04-08,2B76.DE,12.343999862670898
318,2024-04-09,2B76.DE,12.281999588012695
319,2024-04-10,2B76.DE,12.288000106811523
320,2024-04-11,2B76.DE,12.312000274658203
321,2024-04-12,2B76.DE,12.312000274658203
322,2024-04-15,2B76.DE,12.21399974822998
323,2024-04-16,2B76.DE,12.020000457763672
324,2024-04-17,2B76.DE,11.843999862670898
325,2024-04-18,2B76.DE,11.87399959564209
326,2024-04-19,2B76.DE,11.67199993133545
327,2024-04-22,2B76.DE,11.656000137329102
328,2024-04-23,2B76.DE,11.845999717712402
329,2024-04-24,2B76.DE,11.84000015258789
330,2024-04-25,2B76.DE,11.663999557495117
331,2024-04-26,2B76.DE,11.923999786376953
332,2024-04-29,2B76.DE,11.928000450134277
333,2024-04-30,2B76.DE,11.836000442504883
334,2024-05-01,2B76.DE,
335,2024-05-02,2B76.DE,11.791999816894531
336,2024-05-03,2B76.DE,11.928000450134277
337,2024-05-06,2B76.DE,12.064000129699707
338,2024-05-07,2B76.DE,12.12399959564209
339,2024-05-08,2B76.DE,12.067999839782715
340,2024-05-09,2B76.DE,12.050000190734863
341,2024-05-10,2B76.DE,12.053999900817871
342,2024-05-13,2B76.DE,12.069999694824219
343,2024-05-14,2B76.DE,12.093999862670898
344,2024-05-15,2B76.DE,12.244000434875488
345,2024-05-16,2B76.DE,12.253999710083008
346,2024-05-17,2B76.DE,12.22599983215332
347,2024-05-20,2B76.DE,12.36400032043457
348,2024-05-21,2B76.DE,12.295999526977539
349,2024-05-22,2B76.DE,12.317999839782715
350,2024-05-23,2B76.DE,12.300000190734863
351,2024-05-24,2B76.DE,12.234000205993652
352,2024-05-27,2B76.DE,12.3100004196167
353,2024-05-28,2B76.DE,12.1899995803833
354,2024-05-29,2B76.DE,12.074000358581543
355,2024-05-30,2B76.DE,11.9399995803833
356,2024-05-31,2B76.DE,11.741999626159668
357,2024-06-03,2B76.DE,11.826000213623047
358,2024-06-04,2B76.DE,11.760000228881836
359,2024-06-05,2B76.DE,11.949999809265137
360,2024-06-06,2B76.DE,11.979999542236328
361,2024-06-07,2B76.DE,11.996000289916992
362,2024-06-10,2B76.DE,12.076000213623047
363,2024-06-11,2B76.DE,11.956000328063965
364,2024-06-12,2B76.DE,12.204000473022461
365,2024-06-13,2B76.DE,12.116000175476074
366,2024-06-14,2B76.DE,12.071999549865723
367,2024-06-17,2B76.DE,12.069999694824219
368,2024-06-18,2B76.DE,12.182000160217285
369,2024-06-19,2B76.DE,12.168000221252441
370,2024-06-20,2B76.DE,12.215999603271484
371,2024-06-21,2B76.DE,12.131999969482422
372,2024-06-24,2B76.DE,12.12600040435791
373,2024-06-25,2B76.DE,12.107999801635742
374,2024-06-26,2B76.DE,12.157999992370605
375,2024-06-27,2B76.DE,12.187999725341797
376,2024-06-28,2B76.DE,12.336000442504883
377,2024-07-01,2B76.DE,12.227999687194824
378,2024-07-02,2B76.DE,12.220000267028809
379,2024-07-03,2B76.DE,12.293999671936035
380,2024-07-04,2B76.DE,12.276000022888184
381,2024-07-05,2B76.DE,12.303999900817871
382,2024-07-08,2B76.DE,12.329999923706055
383,2024-07-09,2B76.DE,12.26200008392334
384,2024-07-10,2B76.DE,12.307999610900879
385,2024-07-11,2B76.DE,12.369999885559082
386,2024-07-12,2B76.DE,12.505999565124512
387,2024-07-15,2B76.DE,12.539999961853027
388,2024-07-16,2B76.DE,12.59000015258789
389,2024-07-17,2B76.DE,12.37399959564209
390,2024-07-18,2B76.DE,12.144000053405762
391,2024-07-19,2B76.DE,12.043999671936035
392,2024-07-22,2B76.DE,12.163999557495117
393,2024-07-23,2B76.DE,12.331999778747559
394,2024-07-24,2B76.DE,12.039999961853027
395,2024-07-25,2B76.DE,11.859999656677246
396,2024-07-26,2B76.DE,11.961999893188477
397,2024-07-29,2B76.DE,11.942000389099121
398,2024-07-30,2B76.DE,11.890000343322754
399,2024-07-31,2B76.DE,12.152000427246094
400,2024-08-01,2B76.DE,11.843999862670898
401,2024-08-02,2B76.DE,11.130000114440918
402,2024-08-05,2B76.DE,10.86400032043457
403,2024-08-06,2B76.DE,10.996000289916992
404,2024-08-07,2B76.DE,11.222000122070312
405,2024-08-08,2B76.DE,11.26200008392334
406,2024-08-09,2B76.DE,11.246000289916992
407,2024-08-12,2B76.DE,11.293999671936035
408,2024-08-13,2B76.DE,11.479999542236328
409,2024-08-14,2B76.DE,11.491999626159668
410,2024-08-15,2B76.DE,11.75
411,2024-08-16,2B76.DE,11.739999771118164
412,2024-08-19,2B76.DE,11.819999694824219
413,2024-08-20,2B76.DE,11.821999549865723
414,2024-08-21,2B76.DE,11.866000175476074
415,2024-08-22,2B76.DE,11.866000175476074
416,2024-08-23,2B76.DE,11.913999557495117
417,2024-08-26,2B76.DE,11.88599967956543
418,2024-08-27,2B76.DE,11.845999717712402
419,2024-08-28,2B76.DE,11.800000190734863
420,2024-08-29,2B76.DE,12.074000358581543
421,2024-08-30,2B76.DE,11.991999626159668
422,2024-09-02,2B76.DE,12.07800006866455
423,2024-09-03,2B76.DE,11.791999816894531
424,2024-09-04,2B76.DE,11.557999610900879
425,2024-09-05,2B76.DE,11.402000427246094
426,2024-09-06,2B76.DE,11.178000450134277
427,2024-09-09,2B76.DE,11.369999885559082
428,2024-09-10,2B76.DE,11.392000198364258
429,2024-09-11,2B76.DE,11.395999908447266
430,2024-09-12,2B76.DE,11.637999534606934
431,2024-09-13,2B76.DE,11.729999542236328
432,2024-09-16,2B76.DE,11.649999618530273
433,2024-09-17,2B76.DE,11.758000373840332
434,2024-09-18,2B76.DE,11.612000465393066
435,2024-09-19,2B76.DE,11.949999809265137
436,2024-09-20,2B76.DE,11.784000396728516
437,2024-09-23,2B76.DE,11.86400032043457
438,2024-09-24,2B76.DE,11.894000053405762
439,2024-09-25,2B76.DE,11.958000183105469
440,2024-09-26,2B76.DE,12.104000091552734
441,2024-09-27,2B76.DE,12.232000350952148
442,2024-09-30,2B76.DE,12.10200023651123
443,2024-10-01,2B76.DE,12.01200008392334
444,2024-10-02,2B76.DE,12.081999778747559
445,2024-10-03,2B76.DE,12.043999671936035
446,2024-10-04,2B76.DE,12.154000282287598
447,2024-10-07,2B76.DE,12.149999618530273
448,2024-10-08,2B76.DE,12.184000015258789
449,2024-10-09,2B76.DE,12.326000213623047
450,2024-10-10,2B76.DE,12.28600025177002
451,2024-10-11,2B76.DE,12.402000427246094
452,2024-10-14,2B76.DE,12.526000022888184
453,2024-10-15,2B76.DE,12.380000114440918
454,2024-10-16,2B76.DE,12.326000213623047
455,2024-10-17,2B76.DE,12.390000343322754
456,2024-10-18,2B76.DE,12.430000305175781
457,2024-10-21,2B76.DE,12.37600040435791
458,2024-10-22,2B76.DE,12.369999885559082
459,2024-10-23,2B76.DE,12.272000312805176
460,2024-10-24,2B76.DE,12.300000190734863
461,2024-10-25,2B76.DE,12.383999824523926
462,2024-10-28,2B76.DE,12.4399995803833
463,2024-10-29,2B76.DE,12.543999671936035
464,2024-10-30,2B76.DE,12.534000396728516
465,2024-10-31,2B76.DE,12.279999732971191
466,2024-11-01,2B76.DE,12.378000259399414
467,2024-11-04,2B76.DE,12.302000045776367
468,2024-11-05,2B76.DE,12.378000259399414
469,2024-11-06,2B76.DE,12.869999885559082
470,2024-11-07,2B76.DE,13.026000022888184
471,2024-11-08,2B76.DE,13.04800033569336
472,2024-11-11,2B76.DE,13.241999626159668
473,2024-11-12,2B76.DE,13.194000244140625
474,2024-11-13,2B76.DE,13.272000312805176
475,2024-11-14,2B76.DE,13.192000389099121
476,2024-11-15,2B76.DE,12.928000450134277
477,2024-11-18,2B76.DE,13.010000228881836
478,2024-11-19,2B76.DE,13.057999610900879
479,2024-11-20,2B76.DE,13.20199966430664
480,2024-11-21,2B76.DE,13.562000274658203
481,2024-11-22,2B76.DE,13.682000160217285
482,2024-11-25,2B76.DE,13.739999771118164
483,2024-11-26,2B76.DE,13.593999862670898
484,2024-11-27,2B76.DE,13.277999877929688
485,2024-11-28,2B76.DE,13.40999984741211
486,2024-11-29,2B76.DE,13.52400016784668
487,2024-12-02,2B76.DE,13.670000076293945
488,2024-12-03,2B76.DE,13.656000137329102
489,2024-12-04,2B76.DE,13.911999702453613
490,2024-12-05,2B76.DE,13.869999885559082
491,2024-12-06,2B76.DE,13.868000030517578
492,2024-12-09,2B76.DE,13.793999671936035
493,2024-12-10,2B76.DE,13.744000434875488
494,2024-12-11,2B76.DE,13.913999557495117
495,2024-12-12,2B76.DE,13.866000175476074
496,2024-12-13,2B76.DE,13.788000106811523
497,2024-12-16,2B76.DE,13.881999969482422
498,2024-12-17,2B76.DE,13.736000061035156
499,2024-12-18,2B76.DE,13.75
500,2024-12-19,2B76.DE,13.39799976348877
501,2024-12-20,2B76.DE,13.477999687194824
502,2024-12-23,2B76.DE,13.40999984741211
503,2024-12-24,2B76.DE,
504,2024-12-27,2B76.DE,13.435999870300293
505,2024-12-30,2B76.DE,13.315999984741211
506,2024-12-31,2B76.DE,
507,2025-01-02,2B76.DE,13.48799991607666
508,2025-01-03,2B76.DE,13.47599983215332
509,2025-01-06,2B76.DE,13.723999977111816
510,2025-01-07,2B76.DE,13.645999908447266
511,2025-01-08,2B76.DE,13.59000015258789
512,2025-01-09,2B76.DE,13.5600004196167
513,2025-01-10,2B76.DE,13.473999977111816
514,2025-01-13,2B76.DE,13.380000114440918
515,2025-01-14,2B76.DE,13.442000389099121
516,2025-01-15,2B76.DE,13.706000328063965
517,2025-01-16,2B76.DE,13.855999946594238
518,2025-01-17,2B76.DE,14.050000190734863
519,2025-01-20,2B76.DE,14.065999984741211
520,2025-01-21,2B76.DE,14.065999984741211
521,2025-01-22,2B76.DE,14.253999710083008
522,2025-01-23,2B76.DE,14.241999626159668
523,2025-01-24,2B76.DE,14.182000160217285
524,2025-01-27,2B76.DE,13.666000366210938
525,2025-01-28,2B76.DE,13.805999755859375
526,2025-01-29,2B76.DE,13.866000175476074
527,2025-01-30,2B76.DE,13.883999824523926
528,2025-01-31,2B76.DE,14.131999969482422
529,2025-02-03,2B76.DE,13.918000221252441
530,2025-02-04,2B76.DE,13.986000061035156
531,2025-02-05,2B76.DE,13.977999687194824
532,2025-02-06,2B76.DE,14.100000381469727
533,2025-02-07,2B76.DE,14.031999588012695
534,2025-02-10,2B76.DE,14.206000328063965
535,2025-02-11,2B76.DE,14.173999786376953
536,2025-02-12,2B76.DE,13.97599983215332
537,2025-02-13,2B76.DE,14.12600040435791
538,2025-02-14,2B76.DE,14.057999610900879
539,2025-02-17,2B76.DE,14.187999725341797
540,2025-02-18,2B76.DE,14.27400016784668
541,2025-02-19,2B76.DE,14.319999694824219
542,2025-02-20,2B76.DE,14.116000175476074
543,2025-02-21,2B76.DE,14.086000442504883
544,2025-02-24,2B76.DE,13.779999732971191
545,2025-02-25,2B76.DE,13.40999984741211
546,2025-02-26,2B76.DE,13.708000183105469
547,2025-02-27,2B76.DE,13.642000198364258
548,2025-02-28,2B76.DE,13.357999801635742
549,2025-03-03,2B76.DE,13.37600040435791
550,2025-03-04,2B76.DE,12.77400016784668
551,2025-03-05,2B76.DE,12.805999755859375
552,2025-03-06,2B76.DE,12.833999633789062
553,2025-03-07,2B76.DE,12.437999725341797
554,2025-03-10,2B76.DE,12.300000190734863
555,2025-03-11,2B76.DE,12.038000106811523
556,2025-03-12,2B76.DE,12.222000122070312
557,2025-03-13,2B76.DE,12.112000465393066
558,2025-03-14,2B76.DE,12.378000259399414
559,2025-03-17,2B76.DE,12.399999618530273
560,2025-03-18,2B76.DE,12.355999946594238
561,2025-03-19,2B76.DE,12.48799991607666
562,2025-03-20,2B76.DE,12.458000183105469
563,2025-03-21,2B76.DE,12.413999557495117
564,2025-03-24,2B76.DE,12.67199993133545
565,2025-03-25,2B76.DE,12.711999893188477
566,2025-03-26,2B76.DE,12.54800033569336
567,2025-03-27,2B76.DE,12.392000198364258
568,2025-03-28,2B76.DE,11.96399974822998
569,2025-03-31,2B76.DE,11.793999671936035
570,2025-04-01,2B76.DE,11.946000099182129
571,2025-04-02,2B76.DE,11.996000289916992
572,2025-04-03,2B76.DE,11.178000450134277
573,2025-04-04,2B76.DE,10.604000091552734
574,2025-04-07,2B76.DE,10.345999717712402
575,2025-04-08,2B76.DE,10.708000183105469
576,2025-04-09,2B76.DE,10.10200023651123
577,2025-04-10,2B76.DE,10.645999908447266
578,2025-04-11,2B76.DE,10.501999855041504
579,2025-04-14,2B76.DE,10.84000015258789
580,2025-04-15,2B76.DE,11.001999855041504
581,2025-04-16,2B76.DE,10.866000175476074
582,2025-04-17,2B76.DE,10.732000350952148
